price,title,location,bhk,bathroom,area
11000,One room set furnished,"Sector 79, Mohali",1,1,1514
13500,UNFURNISHED 2BHK FOR SMALL FAMILY,"Sector 60, Mohali",2,1,1000
80000,Well Furnished,"New Chandigarh, Chandigarh",3,3,1825
44000,With terrace and park facing,"Sector 85, Mohali",3,3,1750
25000,2 bedroom flat fully furnished for 3-4 boys,"Sector 41D, Chandigarh",2,1,1000
18000,3BHK for rent,"Sector 107, Mohali",3,3,1450
16000,Independent  to room  ac phase 7 Mohali,"Sector 61, Mohali",2,1,1800
15000,LIG 3060 ground floor for rent,"S.A.S. Nagar, Punjab",1,1,150
15000,3bhk Available for let out,"New Chandigarh, Chandigarh",3,2,1144
3500,Room for girls in sharing sector 40 chandigarh.. prime location,"Sector 40D, Chandigarh",2,1,130
38000,3bhk+2washrooms,"Sector 77, Mohali",3,2,1600
65000,3bhk luxury furnished available in wave estate,"Sector 85, Mohali",3,3,250
26000,Owner free Furnished 2bhk for Boys,"Sector 40C, Chandigarh",2,1,2026
8300,Room for rent,"Sector 88, Mohali",1,1,100
26000,Apartment on rent,"Sector 40C, Chandigarh",2,2,500
13000,Two room set  Full second floor,"Sector 71, Mohali",2,1,1211
12000,1bhk second floor for family,"Sector 70, Mohali",1,1,1214
20000,2bhk first floor for family,"Sector 70, Mohali",2,1,1821
18000,2bhk corner hig flat for family,"Sector 70, Mohali",2,1,1821
35000,3BHK available in semi furnished condition newly built,"Sector 88, Mohali",3,2,1481
25000,2 ROOM SET fully FURNISHED FOR WORKING GIRLS OR FAMLY,"Sector 71, Mohali",2,1,2000
14500,1bhk fully furnished independent flat,"Sector 74, Mohali",1,1,654
25000,2bhk semi(25000)/full (30000)1 st Floor 16 marla house family only,"Sector 79, Mohali",2,2,2500
7000,Independent room For a working girl.,"Sector 113, Mohali",3,2,1250
13000,Owner free.,"Sector 40A, Chandigarh",1,1,200
30000,Kothi floor for rent only family,"Phase 2, Mohali",2,2,1000
6500,Single Room for Rent,"Sector 56, Mohali",1,1,1
10000,"Semi-Furnished 1 BHK Flat for Rent in Sector 38 West, Chandigarh","Sector 38 West, Chandigarh",1,1,412
30000,Independent 3 bhk fully furnished for girls family only,"Sector 42C, Chandigarh",3,2,2000
8500,without owner 1 room set fully furnished,"Sector 59 Phase 5, Mohali",1,1,700
38000,Newly constructed 3 BHK fully furnished floor for rent sector 89,"Sector 89, Mohali",3,3,1800
15000,Newly Builtup Semi Furnished 2 BHK,"Bhago Majra, Mohali",2,2,990
22000,Indepedent 2bhk furnshed set sector 79 mohali boys girls couples,"Sector 79, Mohali",2,1,1500
23000,Fully furnished 2bhk  first floor family only,"Sector 77, Mohali",2,2,1821
17000,Independent two room set furnished,"Sector 60, Mohali",2,1,1821
13000,Looking for a girl flatmate only,"Sector 91, Mohali",2,2,2500
45000,Apartments and kothis in wave estate,"Sector 85, Mohali",3,3,2250
12000,"Owner free 1 room set,2 room set,3 room set for rent in mohali..","Sector 61, Mohali",1,1,1000
38000,3bhk in ubber mews gate,"Kurali Chandigarh Rd, Kharar",3,3,1425
23000,Furnished 1bhk,"Sector 88, Mohali",1,1,1000
7500,Owner free 1 room washroom,"Sector 88, Mohali",1,1,700
8000,1 room for rent,"Sector 79, Mohali",1,1,144
40000,Sec 5 New Chandigarh,"New Chandigarh, Chandigarh",2,2,2237
26500,Kanal first floor b road 2bhk with 2 bath open terrace,"Sector 60, Mohali",2,2,5000
25000,For Rent 3 Room Set First' Floor Sector 40,"Sector 40C, Chandigarh",2,1,1200
28000,Appartment for Rent,"Sector 79, Mohali",3,2,1150
8000,3 story building at Modern Green Aujla,"Kurali Chandigarh Rd, Kharar",1,1,1025
10000,Room for rent with AC,"Sector 88, Mohali",1,1,150
7500,Room for rent,"Maloha, Chandigarh",2,1,1200
32000,Two room set for rent on Ground,"Sector 79, Mohali",2,1,500
8500,2 ROOM SET attached washroom chd kitchen  village mohali near phase 1,"Industrial Area Phase 3, Mohali",1,1,125
8000,Room For Rent,"Phase 1, Mohali",1,1,100
4500,two room set or single room,"Sector 59, Mohali",3,1,1
7000,SHARING Flat for rent in FUTURE HEIGHTS,"Kurali Chandigarh Rd, Kharar",1,1,929
30000,You can share the flat with your friends,"Sector 111, Mohali",3,3,1420
6500,Fully Furnished Fully Indipended Rooms Availble 1RK 2RK,"Balongi, Mohali",1,1,1111
22000,Eco city 1 new chandigarh,"New Chandigarh, Chandigarh",2,2,1800
12000,Independent room,"Sector 74, Mohali",1,1,230
42500,Omax3 causia in new chandigarh,"New Chandigarh, Chandigarh",3,3,1800
26000,Eco city 2,"New Chandigarh, Chandigarh",2,2,1800
40000,Owner free 3bhk semi furnished flat available for rent sector 88 Hero,"Sector 88, Mohali",3,2,1750
5000,Room available for boys girls family and cuplles allowed,"Bar Majra, Mohali",1,1,15
10500,Fully Furnished 1 Room for Girl,"Sector 37D, Chandigarh",1,1,100
3200,Indipendent Room For Girl,"Phase 2, Mohali",1,1,20
25000,Eco city 1,"New Chandigarh, Chandigarh",2,1,900
5500,Room for rent,"Balongi, Mohali",1,1,250
8500,1 Room available in 2bhk flat for sharing  Flatemate Required,"Sector 59 Phase 5, Mohali",2,1,2500
46000,3bhk well furnishd,"Sector 77, Mohali",3,3,1600
32000,Ground floor 3bhk with 2 bath 8 marla house,"Sector 60, Mohali",3,2,2800
23500,3bhk with 3 bath new built family only,"Sector 60, Mohali",3,3,2400
24000,3bhk with 3 bath new for family only,"Sector 60, Mohali",3,3,2311
11500,"Independent 1 room set:11500,2 room set:17500 for rent in mohali..","Sector 60 Phase 3B2, Mohali",1,1,1000
23000,2bhk with 2 bath vegetarian family only,"Sector 79, Mohali",2,2,1821
17000,Two room. Set full furnished Full floor,"Sector 79, Mohali",2,1,2100
22000,2bhk with 2 bath Full furnished first floor only family,"Sector 79, Mohali",2,2,2111
20000,3bhk  furnished flat for rent,"Sector 109, Mohali",3,2,1200
30000,3+ servant room Apartment for Rent in Mohali,"Sector 110, Mohali",3,3,2192
30000,2 BHK FULL FURNISHED,"Sector 77, Mohali",2,2,2000
13500,Fully independent furnished 1 room set in phs 5,"Sector 59 Phase 5, Mohali",1,1,100
22000,2 & 3 BHK respectively Ist & 2nd FLOOR in SECTOR 89 for RENT,"Sector 89, Mohali",2,1,1800
6000,For rent purpose,"Balongi, Mohali",1,1,50
14000,One room with kitchen and washroom,"Sector 37D, Chandigarh",1,1,1000
5500,1 room set semi furnished,"Bar Majra, Mohali",1,1,144
4000,Sharing room for girl,"Sector 38 West, Chandigarh",2,1,1
6250,Need boy Roommate for 2bhk,"Sector 70, Mohali",2,2,200
8500,Rom for rent without kitchen**,"Sector 91, Mohali",1,1,150
30000,3bhk independent House for rent,"New Chandigarh, Chandigarh",3,3,2142
6500,One Flatmate Needed,"Sector 61, Mohali",2,1,200
30000,Only for Senior level executive or standardised family,"Sector 60 Phase 3B2, Mohali",2,2,1000
40000,"Owner Free 4bhk Flat In PSB Tower in Sector 79, Mohali","Sector 79, Mohali",4,4,2700
11000,Single  furnished room,"Phase 1, Mohali",1,1,100
48000,3bhk Kanal 1st floor sector 70 for family or guest housee,"Sector 70, Mohali",3,3,3800
26000,"It is a very good city, Sector 40-A Housing Board, Chandigarh.","Sector 40A, Chandigarh",2,1,755
35000,Semi furnished flat rent sector 88 mohali,"Sector 88, Mohali",2,2,1461
14000,Furnished 1 Room attached kitchen bathroom. Independent set.,"Sector 59 Phase 5, Mohali",1,1,500
15000,Two room. Set furnished family only,"Sector 60 Phase 3B2, Mohali",2,1,1821
19500,Room for Rent in Phase 7 Mohali,"Sector 61, Chandigarh",2,1,900
15500,Quality furnished Room for male professionals,"Sector 91, Mohali",1,1,200
22500,"Newly Built 3bhk ,Sector-74A on Airport Rd. near narayana school","Sector 74, Mohali",3,2,1600
11000,"Furnished 1 room set:11000,2 room set:17000 for rent in mohali..","Sector 59 Phase 5, Mohali",1,1,1000
24000,3bhk with 3 bath new built,"Sector 60 Phase 3B2, Mohali",3,3,2600
55000,3+1 bhk semi furnished flat for rent,"Sector 85, Mohali",3,3,1800
35000,3bhk semi ( 69 sector mohali),"Sector 69, Mohali",3,3,3000
7000,1 rk available for rent,"S.A.S. Nagar, Punjab",1,1,1200
13500,1room 2room 3room fully furnished owner free ground floor and first fl,"Phase 1, Mohali",2,2,2000
22000,2 BHK Available at Ek Onkar City,"Bhago Majra, Mohali",2,2,891
20000,Two Rooms for Rent,"Sector 40C, Chandigarh",2,1,1
18000,Two room set ground floor Full furnished,"Sector 60, Mohali",2,1,1851
20000,Three room set Full furnished  owner free,"Sector 40D, Chandigarh",3,1,1821
6500,Rental room,"Sector 85, Mohali",1,1,2
18500,2 BHK spacious house with two balconies and power back up.,"New Chandigarh, Chandigarh",2,2,1900
15000,"Electricity, water,sewerage is extra","Kurali Chandigarh Rd, Kharar",2,1,300
17000,One room set with washroom attached,"Sector 79, Mohali",1,1,2000
9000,1 room in 3bhk,"Mohali, Punjab",1,1,1100
18000,2 BHK AVAILABLE FOR RENT IN KHARAR,"Kurali Chandigarh Rd, Kharar",2,2,1350
35000,3bhk semi furnished apartment,"Sector 91, Mohali",3,3,1600
10000,"Independent 1 room set:10000,2 room set:16000 for rent in mohali..","Sector 56, Mohali",1,1,1000
16000,Affordable price,"Phase 1, Mohali",2,1,450
19000,INDEPENDENT FLAT FULLY FURNISHED,"Sector 38 West, Chandigarh",2,1,1100
7000,Fully Furnished Fully Indipendent 1RK Rooms,"Balongi, Mohali",1,1,1111
32000,Girls /Family,"Sector 69, Mohali",2,2,500
7000,Independent room for girl in sharing,"Sector 60 Phase 3B2, Mohali",1,1,3000
12000,1room 2room 3room fully furnished owner free ground floor and first fl,"Sector 59, Mohali",2,2,2000
75000,Elite 3BHK + 1 Study/Store Room Independent Floor for Rent  Sector 79,"Sector 79, Mohali",3,3,5330
30000,Independent 3 room set fully furnished for girls family,"Sector 42C, Chandigarh",3,2,2200
26000,2bhk single story house (77 sector),"Sector 77, Mohali",2,2,1300
28000,2bhk ( single story house),"Sector 77, Mohali",2,2,1300
25000,2bhk ( unfurnishd) CHB flats,"Sector 55, Chandigarh",2,2,1600
26000,Helping hands group mohali properties,"Sector 78, Mohali",2,2,1600
33000,2bhk wave estate (kothi floor),"Sector 85, Mohali",2,2,1600
26500,Helping hands group mohali properties,"Sector 59, Mohali",2,2,1800
15000,1 bhk first floor Rs. 15000/-,"New Chandigarh, Chandigarh",1,1,8
8500,Female roommate need  fully furnished flat  fully independent,"Landran, Mohali",4,4,3666
20000,2bhk flat fully furnished,"Landran, Mohali",2,2,1500
12000,Independent 1 room set. Owner free,"Sector 86, Mohali",1,1,375
35000,For rent Ground floor with backyard in New Chandigarh,"New Chandigarh, Chandigarh",4,3,2140
19500,2 room Ac set fully furnished,"Sector 53, Mohali",2,1,250
35000,2BHK FULL FURNISHED,"Sector 79, Mohali",2,2,2500
50000,3bhk independent floor,"Sector 74, Mohali",3,3,1850
18000,ACME FLOOR A UNIT OF TDI,"Sector 110, Mohali",2,2,1050
37000,16 marla 3bhk with 3 bath for working family,"Sector 71, Mohali",3,3,4588
22000,2bhk with 2 bath flat only working small family,"Sector 79, Mohali",2,2,1521
32000,3bhk with 3 bath with ac,"Sector 59 Phase 5, Mohali",3,4,3821
8000,Unfurnish two room set small vegetarian family,"Sector 60, Mohali",2,1,1211
18000,Two room set Full furnished girls or small family,"Phase 2, Mohali",2,1,1824
16000,3 room set semi furnished Full floor,"Phase 2, Mohali",3,1,1821
23000,2 bhk fully furnished kothi sector 79 mohali,"Sector 79, Mohali",2,2,1
32999,"2 bhk, 1st floor, park corner facing","Sector 85, Mohali",2,2,1350
10000,To let one AC furnished room shared kitchen fridge for a single boy,"Sector 60, Mohali",1,1,800
24000,2 bhk fully furnished,"Sector 61, Mohali",2,2,850
7500,Independent furnished 1RK Studio Rooms with atached kitchen & washroom,"Industrial Area Phase 8B, Mohali",1,1,230
16000,Independent Two room set with spacious veranda,"S.A.S. Nagar, Punjab",2,2,1200
35000,Semi Furnished 3BHK for rent in Wave Estate Sector 85 Mohali,"Sector 85, Mohali",3,2,1800
38000,independent owner free House floor sector 79,"Sector 79, Mohali",3,3,2700
5000,Looking for working girl roommate for sharing room,"Sector 61, Chandigarh",2,1,5000
35000,Brand new 3bhk on highway just 5 km to Chandigarh,"Sector 120, Mohali",3,2,1350
5500,Flat Two room set Need 1 Boy,"Sector 56, Chandigarh",2,2,20
35000,3bhk Flat. Gated society. 8th floor. Independent flat. Sector 91,"Sector 91, Mohali",3,2,1500
10000,"Rent share room Gobind Parshad,  House no 2486,  Block 12,  Adarsh 941","S.A.S. Nagar, Punjab",1,1,50
26000,2bhk independent house for rent .,"Sector 78, Mohali",2,2,150
15000,Semi furnished independent flat sec 52 chd rent purpose for family,"Sector 52, Chandigarh",2,1,1000
24000,3 rooms with kitchen and 1 washroom semi furnished,"Sector 38C, Chandigarh",3,1,800
9500,"1 room flat furnished:9000,2 room falt furnished:15000 for rent …","Industrial Area Phase 8, Mohali",1,1,1000
40000,4BHK FULLY FURNISHED FLAT FOR RENT IN SAVITRY TOWERS MOHALI,"Sector 91, Mohali",4,4,1900
10000,For boys - One room with bathroom with common kitchen,"Sector 54, Chandigarh",1,1,500
70000,"Elite 1 Kanal Builder Floor with Lift  Sector 79, Mohali","Sector 79, Mohali",3,3,5300
6500,Sector 68 mohali,"Sector 69, Mohali",2,1,125
30000,2BHK fully Furnished (OWNER FREE),"Sector 70, Mohali",2,2,1800
10000,Keep neet n clean . Family couples for all,"Sector 41B, Chandigarh",1,1,80
20000,Near Phase 8 B,"Industrial Area Phase 8B, Mohali",3,2,1350
35000,3BHK First Floor Rent Sector 94 Mohali For Family,"Sector 94, Mohali",3,3,1500
32000,3BHk available for rent,"Kurali Chandigarh Rd, Kharar",3,3,982
15000,2 Room Set for rent in 3B2 Mohali,"Sector 60 Phase 3B2, Mohali",2,1,1000
15000,Sector 79 mohali one room set for one Girls,"Sector 79, Mohali",1,1,1300
13000,EWS House Sector 38- C,"Sector 38C, Chandigarh",2,1,100
30000,3bhk semi furnished flat for available for rent,"Sector 79, Mohali",3,3,350
40000,Tolet for family only,"Sector 59, Mohali",3,2,3000
5000,1 Room Avaialable For Girls with balcony,"Landran, Mohali",1,1,2883
37000,Flat for rent,"Sector 88, Mohali",3,2,1500
18500,1bhk 2bhk 3bhk fully furnished,"Landran, Mohali",2,2,1019
6500,2bhk flat one room vacant,"New Chandigarh, Chandigarh",2,2,120
17000,2 BHK house for rent,"Sector 59, Mohali",2,1,100
20000,2 bhk ground floor,"New Chandigarh, Chandigarh",2,2,900
22000,"2bhk flat for rent for boys,girls, family furnished and unfurnished","Sector 110, Mohali",2,2,900
6500,Independent Room For Girls Boys Couple near Highway,"Balongi, Mohali",1,1,1600
21000,Flat for rent only seriours buyers apply,"Kurali Chandigarh Rd, Kharar",2,2,1500
42000,SINGLE STOREY 8 MARLA HOUSE 2BHK FULLY FURNISHED,"Sector 38D, Chandigarh",2,2,1621
5000,Need girl roomate rent 5000 sector 71,"Sector 71, Mohali",1,1,50
14000,"2 Bhk SCF on Chd Kharar National highway, City heart, Kharar , Mohali","Kurali Chandigarh Rd, Kharar",2,1,588
8500,For rent in dadu majra,"Dadu Majra, Chandigarh",1,1,250
6500,Looking for a Flatmate in 2bhk,"Industrial Area Phase 8B, Mohali",2,2,998
25000,Independent 2bhk floor available for rent in phase7 mohali,"Sector 61, Mohali",2,2,2000
26000,Posh area 2bhk Full furnished for family,"Sector 79, Mohali",2,2,2111
30000,2 bhk independent flat,"Sector 70, Mohali",2,2,1325
8000,All facilities available here,"Balongi, Mohali",1,1,2500
12000,One room set Full furnished vvip area,"Sector 69, Mohali",1,1,1821
6000,Girls and boys are allowed but not couples,"Sohana Village, Mohali",1,1,12
35000,Furnished 3 bhk,"New Chandigarh, Chandigarh",3,3,1800
25000,1bhk furnished house floor,"Sector 77, Mohali",1,1,1400
25000,Fully Furnished 3 BHK  Chd-Kurali Road Kharar,"Kurali Chandigarh Rd, Kharar",3,2,1350
20000,2 bhk semi,"New Chandigarh, Chandigarh",2,2,1800
10000,1 room set for rent,"New Chandigarh, Chandigarh",1,1,1800
12500,Independent two rooms set available,"Sohana Village, Mohali",2,1,800
18000,2 room set,"Phase 2, Mohali",2,2,2000
30000,2 BHK 1st FLOOR FOR RENT IN SECTOR 37 D CHANDIGARH,"Sector 37D, Chandigarh",2,1,900
18500,"Furnished 1bhk, Sector 89, Mohali","Sector 89, Mohali",1,1,1800
20000,2 BHK fully furnished kothi on rent in TDI Sector 110 Mohali,"Sector 110, Mohali",2,2,1114
15000,2 Room set full furnished,"Phase 2, Mohali",2,1,1530
45000,3bhk semi furnished flat available for Rent in Sivanta Green sec 85,"Sector 85, Mohali",3,3,2150
60000,3+1bhk full furnished flat for rent in Wave Garden sector 85 mohali,"Sector 85, Mohali",4,3,1990
10500,"Sec:59 furnished 1 room set:10500,2 room set:16500 for rent in mohali.","Sector 59, Mohali",1,1,1000
12000,Tolet for girls near majestic hotel,"Sector 61, Mohali",4,4,2750
60000,3 +1bhk  fully furnished flat sector 91,"Sector 91, Mohali",3,4,2250
6500,Gali no 23 jujharnagr 39west neeyar maloya chandigarh mohali,"Maloha, Chandigarh",2,1,500
9000,1 bhk for rent for small family or working professionals,"Bar Majra, Mohali",1,1,1000
32000,2bhk groundfloor for rent,"Sector 70, Mohali",2,2,2150
5500,"newly built home ,","Maloha, Chandigarh",1,1,50
27000,Apartment on rent,"Sector 40C, Chandigarh",2,2,600
22000,Apartment on rent,"Sector 40C, Chandigarh",2,1,500
7250,Looking for a responsible female veg roommate on sharing basis,"Sector 71, Mohali",1,1,100
35000,3 BHK semi furnished House floor owner free independent,"Sector 85, Mohali",3,3,2700
40000,3 BHK SEMI FURNISH FLAT FOR RENT,"Sector 74, Mohali",3,3,1750
18000,1 BIG FULLY FURNISHED ROOM FOR RENT,"Sector 79, Mohali",1,1,500
12000,Independent floor,"Maujpur Village, Mohali",2,2,1050
6000,Room rent for female/meal,"Sector 86, Mohali",1,1,900
10000,All type of property dealing,"New Chandigarh, Chandigarh",4,2,2400
26000,Girl flatmate required,"Sector 91, Mohali",3,2,10000
20000,Two BHK ground floor fully furnish only for girls. In Phase 2 Mohali .,"Sector 56, Mohali",2,2,800
50000,3years old Floor,"Sector 89, Mohali",2,2,2700
20000,"1bhk well Furnished, Sector 89, Mohali","Sector 89, Mohali",1,1,1800
8000,Need Girl Roommate,"Sector 59 Phase 5, Mohali",1,1,300
25000,Two Bedrooms Hall Kitchen attached 2 Bathrooms set. First floor,"Sector 70, Mohali",2,2,1200
20000,Two Furnished Rooms with kitchen bathroom attached. Complete set.,"Sector 71, Mohali",2,1,1000
13000,Furnished One Room Kitchen Bathroom set. Independent accommodation,"Sector 59 Phase 5, Mohali",1,1,500
2400,1bhk independent room need a girl roommate,"Balongi, Mohali",1,1,500
20000,3rk spacious fully furnished,"Sector 42A, Chandigarh",3,3,800
5000,Koi room ho seprate to mujhe mssg kro mujhe room chiy,"Sector 59 Phase 5, Mohali",1,1,100
25000,Tolet mohali,"Sector 59 Phase 5, Mohali",2,2,1000
19000,1 Room set for rent in a  gated society.,"Sector 76, Mohali",1,1,1000
9500,"Independent 1 room set:9500,2 room set:15500,3 room set:20500 for rent","Industrial Area Phase 7, Mohali",1,1,1000
7000,All types 1 bhk available,"Phase 1, Mohali",1,1,100
19000,Furnished 1 bhk set for working girls facing park near Chd market,"Mohali, Punjab",1,1,200
20000,Sector 39 independent first floor,"Sector 39C, Chandigarh",2,1,100
21000,One room with kitchen and washroom,"Sector 37D, Chandigarh",1,1,1000
83000,"Premium 4+1 BHK Apartment for Rent – Falcon View, Mohali","S.A.S. Nagar, Punjab",4,4,3012
16000,Two room with kitchen washroom,"Landran, Mohali",2,1,300
22000,Beautiful peaceful place to Live,"Mohali, Punjab",2,2,2000
6998,One room in 3 BHK for only single working girl.(Prime location),"Sector 78, Mohali",1,1,2221
35000,1 bhk duplex independent house in one kanl plot for rent,"Sector 61, Mohali",2,1,4500
25000,2Bhk Available,"Sector 61, Mohali",2,2,400
7000,Girl onlyRoomate  needed urgent,"Sector 77, Mohali",1,1,900
1500,Only for 1 girl,"Balongi, Mohali",1,1,100
14000,Only girl /Boys/,"Sector 61, Mohali",1,1,400
28000,Fully furnished 2+1 with study/kids room available for rent for family,"Sector 110, Mohali",3,2,1375
30000,3BHK flat for rent,"Kurali Chandigarh Rd, Kharar",3,3,1755
18000,Looking working Female flatmate,"Sector 88, Mohali",3,2,4200
28000,Independent G.F with 2 Bedroom drawing dinning 2 bathrooms,"Sector 78, Mohali",2,2,900
7500,"INDEPENDENT ROOM WITH ATTACHED KITCHEN AND WASHROOM, With A/C cooler","Sector 70, Mohali",1,1,10
32000,3BHK fully furnished,"New Chandigarh, Chandigarh",3,3,1150
26000,Kothi top floor 3bhk,"Sector 78, Mohali",3,2,1800
25600,"Boys girls ownerfree furnished 2bhk/2rk 37,40,41,44 chd","Sector 37D, Chandigarh",2,2,1300
14500,1room 2room 3room fully furnished owner free ground floor and first fl,"Sector 59, Mohali",2,2,2000
26000,Secor -59 phase 5,"Sector 59 Phase 5, Mohali",2,2,2200
22000,1 bhk available on rent,"Sector 89, Mohali",1,1,2000
11000,"Sec:71 furnished 1 room set:11000,2 room set:17000 for rent in mohali.","Sector 71, Mohali",1,1,1000
18500,"1bhk,  2bhk , 3bhk , fully furnished indipendent","Landran, Mohali",2,2,1019
18000,To Let First Floor from Jul 2026,"New Chandigarh, Chandigarh",2,1,800
20000,Fully Furnished Studio Apartment for Rent,"Sector 88, Mohali",1,1,600
12500,2 bhk fully furnished flat for rent,"Gharuan, Kharar",2,2,1000
6500,For Girls Luxurious 3Bhk 3 bath house for rent @ Phase 2 Mohali.,"Phase 2, Mohali",3,3,2250
6000,Need a room partner boy or girl,"Sector 40B, Chandigarh",1,1,250
23000,Newly built 3bhk for family,"Sector 60, Mohali",3,3,1821
6500,Rent for girls only,"Phase 1, Mohali",2,2,1200
26000,2bhk fully furnished flat and floor available,"Sector 94, Mohali",3,2,1200
35000,3bhk semi furnished house floor,"Sector 108, Mohali",3,2,2000
22000,Independent 1st floor for girls,"Sector 37D, Chandigarh",1,1,1200
20000,Furnished Two Rooms Kitchen Bathroom set. Independent set.Second floor,"Sector 61, Mohali",2,1,1000
10000,Bad majra village near dara studio,"Bar Majra, Mohali",2,2,555
18000,2 BHK FOR RENT FOR FAMILY,"Sector 111, Mohali",2,2,2000
15000,Two Rooms Kitchen Bathroom set. Second floor independent.,"Sector 42A, Chandigarh",2,1,1000
42000,Gilllco Parkhill 2bhk,"Lakhnaur, Mohali",2,2,2200
28000,Flat for rent,"Landran, Mohali",3,2,2000
6000,Fully independent AC Room equired Sharing room mate girl only,"Sector 79, Mohali",1,1,1500
26500,"Furnished 2bhk, Sector 89, Mohali","Sector 89, Mohali",2,2,1800
10000,"Owner free 1 room set:10000,2 room set:16000 for rent in mohali..","Phase 1, Mohali",1,1,1000
24000,2bhk fully independent nd fully furnished house,"Sector 91, Mohali",2,2,1500
10000,One room in 3bhk.,"Sector 71, Mohali",2,2,1000
6500,One Male Flatmate Needed,"Sector 61, Chandigarh",2,1,200
25000,3 bhk for rent,"Gharuan, Kharar",3,3,1300
4799,1 Semi Furnished Room With Attached Kitchen Available For Rent,"Bar Majra, Mohali",1,1,250
23000,"Newly 2BHK+1 Room Set at 1st floor in ECO City-2, New Chandigarh","New Chandigarh, Chandigarh",3,3,1400
5000,Room mates required,"Industrial Area Phase 8B, Mohali",2,1,100
21000,2bhk furnished with owner,"Sector 89, Mohali",2,1,1000
22000,2bhk semi furnished,"Sector 89, Mohali",2,1,1000
26000,2bhk semi only for family.,"Sector 89, Mohali",2,2,2800
16000,One room fully furnished available,"Sector 69, Mohali",1,1,800
35000,Rental property,"New Chandigarh, Chandigarh",3,3,2000
5000,2BHK Bed system (1 km from Rayat Bahara Univ. students),"Kurali Chandigarh Rd, Kharar",2,2,1500
45000,"in depended Flat, 5th floor  , park facing, luxury society, sector 91,","Sector 91, Mohali",3,3,2400
9000,1 BHK independent room available for rent,"Sector 91, Mohali",1,1,1000
18000,1 room available in fully furnished 3 bhk flat for sharing,"Sector 41B, Chandigarh",1,2,1050
14000,One Room attached kitchen bathroom. Furnished. Compete set.,"Sector 71, Mohali",1,1,500
25000,"Newly built, you will be the first to live. Double bed, AC, almira, wp","Sector 98, Mohali",2,1,1500
30000,Independent 3 BHK 1st Foor in Phase 7 Mohali,"Sector 61, Mohali",3,2,1400
11500,"Furnished 1 bhk flat:11500,2 bhk flat:17500 for rent in mohali..","Sector 60 Phase 3B2, Mohali",1,1,1000
23000,3bhk with 3 bath brand new,"Sector 60, Mohali",3,3,2111
13000,Fully furnished 1bhk,"Sector 89, Mohali",1,1,1200
11000,House feed complex 2,"Sector 79, Mohali",2,2,120
5000,Female flatmate Required,"Industrial Area Phase 8, Mohali",1,1,500
5500,Independent rooms,"New Chandigarh, Chandigarh",4,4,2000
56000,3 BHK fully furnished flat owner free independent,"Sector 91, Mohali",3,3,2250
27000,2 BHK for rent ( Couple Preferred ),"Sector 38C, Chandigarh",2,2,1000
15000,Nthng else,"Kurali Chandigarh Rd, Kharar",1,1,215
10000,Independent floor for rent,"Sector 110, Mohali",2,2,1800
14000,"Fully independent boy , girl. , couple all allowed","Sector 78, Mohali",1,1,5000
8000,Rent for Flat,"Sector 52, Chandigarh",1,1,200
25000,"Fully furnished, independent Ground floor","New Chandigarh, Chandigarh",2,2,950
22000,"New built 1st floor individual House in 10 marlaiy, chimney exaust fan","S.A.S. Nagar, Punjab",2,2,1800
15000,Spacious 2BHK Semi-Furnished Flat with Parking for Rent,"Kurali Chandigarh Rd, Kharar",2,3,170
32000,3 Bedrooms independent flat 2 Ac bed,"Sector 71, Mohali",3,2,1700
8000,One room set with ac in kajheri sector 52 chandigarh,"Sector 52, Chandigarh",1,1,170
6200,1 room set,"Sector 70, Mohali",1,1,200
5000,Independent room in balongi,"Balongi, Mohali",1,1,140
9000,"Independent 1 room set:9000, 2 room set:16000 for rent in mohali..","Sector 59 Phase 5, Mohali",1,1,1000
15000,Fully furnished with ac,"Sector 78, Mohali",1,1,300
8500,Only for girls,"Phase 1, Mohali",2,1,50
22000,2bhk owner free furnished,"Sector 40A, Chandigarh",3,1,1821
22000,Owner free 2bhk  full furnished,"Sector 38D, Chandigarh",3,1,1900
15040,Ownerfree ac fridge geyser sofa bed mattresses 2 room set,"Sector 40A, Chandigarh",2,1,400
21000,3 room set  Full furnished owner free,"Sector 40D, Chandigarh",3,1,2111
12000,2 rooms set with kitchen for small family and girls,"Sector 59, Mohali",1,1,280
18000,Two room with washroom and kitchen,"Sector 37D, Chandigarh",2,1,1000
1000,Female Roommate Required – Semi Furnished Room Available,"Phase 1, Mohali",1,1,1200
25000,Preferbly bank . It sector employee. With family,"Phase 2, Mohali",3,2,1666
5000,Rooms available from small family or working female,"Sohana Village, Mohali",1,1,10
25000,Independence 2bhk furnished set sector79 boys girls couples,"Sector 79, Mohali",2,2,1510
60000,3+1 BHK fully furnished flat available for rent in sector 91,"Sector 91, Mohali",3,3,2250
23000,Mig sector 70,"Sector 70, Mohali",2,2,1800
55000,"Near to School, Near to Market ,etc.","Sector 85, Mohali",3,3,2260
20000,2 BHK FULLY FURNISHED APARTMENT AVAILABLE,"New Chandigarh, Chandigarh",2,2,1800
32000,"3bhk fully furnished 1st floor eco 1, New Chandigarh","New Chandigarh, Chandigarh",3,3,2200
25000,2 BHK FOR RENT IN SECTOR 98 MOHALI,"Sector 98, Mohali",2,1,1200
10500,"Furnished 1 room flat:10500,2 room flat:15500 for rent in mohali..","Industrial Area Phase 7, Mohali",1,1,1000
