price,title,location,bhk,bathroom,area
17000,1rk furnished in sector 4 panchkula  orignal pics attached,"Sector 4, Panchkula",1,1,1000
31500,3bhk fully furnished flat for rent in chinar home peermuchlla,"Peer Muchalla, Zirakpur",3,3,2170
34000,3bhk luxury furnished flat for rent chinar home permuchla pics attched,"Peer Muchalla, Zirakpur",3,3,2170
25000,3bhk for rent,"New Chandigarh, Chandigarh",3,3,1800
7000,Two room set,"Daria, Chandigarh",2,1,300
13500,"1 bhk with washing machine, inverter , ac, fridge, gas stove, almirah","Mani Majra, Chandigarh",1,1,750
25000,3 bhk for rent,"Gharuan, Kharar",3,3,1300
12000,1bhk available,"Panchsheel Enclave, Zirakpur",1,1,880
23000,"Newly 2BHK+1 Room Set at 1st floor in ECO City-2, New Chandigarh","New Chandigarh, Chandigarh",3,3,1400
25000,3bhk flat for rent,"Ward No 13, Banur",3,2,2140
10000,Flat mate only women,"Dera Bassi-Barwala Road, Dera Bassi",2,2,1200
6000,Home on rent,"Saraswati Vihar, Dera Bassi",3,1,1500
9000,One FULLY FURNISHED ROOM SET,"Lohgarh, Zirakpur",1,1,900
6500,One room attach washroom,"VIP Road, Zirakpur",1,1,550
35000,Rental property,"New Chandigarh, Chandigarh",3,3,2000
40000,"4BHK FLAT
LAVISHLY FULLY FURNISHED","Sector 20, Panchkula",4,3,2400
18000,Residential Floor For Rent,"New Chandigarh, Chandigarh",2,1,900
5000,2BHK Bed system (1 km from Rayat Bahara Univ. students),"Kurali Chandigarh Rd, Kharar",2,2,1500
22000,3 BHK Flat available for Rent in gated society with Power Backup,"Sector 20, Panchkula",3,3,1800
18000,society 3 gate Hain 1VIP road KFC 2 entry Zudio 3 CH to Ambala highwhi,"VIP Road, Zirakpur",1,1,750
5500,One room set with separate bathroom and kitchen,"Nayagaon, Karoran",1,1,130
15000,2bhk 2nd floor brand new unused flat,"Said He Majra, Dera Bassi",2,2,1200
18000,Flt for rent 19000,"VIP Road, Zirakpur",2,2,350
18000,2bhk semi furnished,"Sector 18, Panchkula",2,1,1000
7000,Fully furnished room availabe,"Patiali Rao, Karoran",1,1,100
25000,Kothi for Tolet  for family in Green park society,"Panchsheel Enclave, Zirakpur",3,3,2200
12500,14 MARLA HOUSE WTH FURND INDP ONE ROOM SET FR RENT SEC 26 PANCHKULA,"Sector 26, Panchkula",1,1,3200
11500,2bhk Semi furnished flat,"Said He Majra, Dera Bassi",2,2,1000
17500,1 BHK Spacious Furnished Floor Sector-15,"Sector 15, Panchkula",1,1,1780
5500,Independent rooms,"New Chandigarh, Chandigarh",4,4,2000
24000,Brand New 3 BHK Semi Furnished Flat for Rent  Peer Muchalla  ₹24K,"Peer Muchalla, Zirakpur",3,3,1350
6000,We are giving rent for a floor,"Jarnail Enclave, Zirakpur",1,1,700
22000,Two rooms set House no 104  Dhakoli,"MS Enclave, Zirakpur",2,2,1250
29000,Fully furnished 3 bhk available for bachelors.1bhk seperate available,"MDC Sector 4, Panchkula",3,3,1500
15000,Nthng else,"Kurali Chandigarh Rd, Kharar",1,1,215
4000,Room for girl only (sharing),"Gazipur, Zirakpur",1,1,1000
18000,Good condition,"Baltana Village, Zirakpur",2,2,1200
26000,2bhk fully furnished flat,"Ambala Chandigarh Expressway, Zirakpur",2,2,1107
40000,Rental purpose,"Sector 8, Panchkula",3,2,3120
3500,1 bhk fully furnished sharing  1 person,"Sector 20, Panchkula",1,1,250
22000,2 BHK Newly Built Floor Sector-12,"Sector 12, Panchkula",2,2,1700
25000,2 BHK Well Furnished Floor Sector-10,"Sector 10, Panchkula",2,2,1600
4000,Room for girl only (sharing),"Shiva Vihar, Zirakpur",1,1,1000
15000,Spacious 2BHK Semi-Furnished Flat with Parking for Rent,"Kurali Chandigarh Rd, Kharar",2,3,170
18000,"3bhk Independent Duplex For Rent in Savitry green 2, Zirakpur","Gazipur, Zirakpur",3,2,1200
3500,Sharing Room for rent for boy,"Govind Vihar, Zirakpur",1,1,1350
20500,Ground Floor,"Ivory Enclave, Zirakpur",2,2,900
26000,BRAND NEW 3+1 BHK SEMI FURNISHED KOTHI FLOOR ON RENT ZIRAKPUR,"Ambala Chandigarh Expressway, Zirakpur",3,3,1510
13000,2BHK SEMI-FURNISHED KOTHI FIRST FLOOR ON RENT PATIALA ROAD ZIRAKPUR,"Patiala Road, Zirakpur",2,2,1000
50000,3BHK FULLY FURNISHED FLAT ON RENT GREEN LOTUS SAKSHAM PATIALA ROAD,"Patiala Road, Zirakpur",3,3,1910
20000,Fully furnished 2 room set sector 28,"Sector 28A, Chandigarh",2,1,1250
15700,"Owner free 16 Marla 2room kitchen bathroom fully furnished sec,10 PKL","Sector 10, Panchkula",2,1,1596
9250,"11 Marla TF 1room bathroom kitchen semi furnished sec,9 panchkula","Sector 9, Panchkula",1,1,907
8000,1 Room set fully finished 8000 rs,"VIP Road, Zirakpur",1,1,240
12000,2bhk unFurnished flat for rent,"Said He Majra, Dera Bassi",2,2,1000
23000,2BHK FLAT (FULLY FURNISHED),"Ambala Chandigarh Expressway, Zirakpur",2,2,850
20000,GROUND FLOOR 2 BHK SEMI FURNISHED SET HOUSE AVAILABLE ON SEC 17 PKL,"Sector 17, Panchkula",2,1,2050
16000,TWO BHK FULLY FURNISHED SET HOUSE AVAILABLE ON SEC 15 PKL,"Sector 15, Panchkula",3,2,1280
32000,OWNER FREE 3 BHK GROUND FLOOR SEMI FURNISHED SET HOUSE ON SEC 16 PKL,"Sector 16, Panchkula",3,2,1280
10000,OWNER Free 1 ROOM FULLY FURNISHED SET HOUSE AVAILABLE ON SEC 13 CHD,"Mani Majra, Chandigarh",1,1,1080
18000,OWNER FREE IST FLOOR 2 BHK SEMI FURNISHED SET HOUSE AVAILABLE SEC 12A,"Sector 12A, Panchkula",2,1,1560
11000,FIRST FLOOR 2 ROOM SEMI FURNISHED SET HOUSE AVAILABLE ON SECTOR 12 PKL,"Sector 12, Panchkula",2,1,1050
8000,ONE ROOM WITHOUT KITCHEN FULLY FURNISHED SET HOUSE AVAILABLE ON SEC 16,"Sector 16, Panchkula",1,1,960
15000,Service Apartment (1BHK) Fully Furnished,"VIP Road, Zirakpur",1,1,500
11000,"For male, one room set ac frig bed gysr ro almira fan","Sector 8, Panchkula",1,1,500
8000,Fully furnished flat,"Mani Majra, Chandigarh",1,1,100
24000,Brand new 2BHK Accomodation for rent,"VIP Road, Zirakpur",2,2,1350
11000,"2 bhk with 2 attached bathroom,kitchen,hall,","Saraswati Vihar, Dera Bassi",2,2,2000
16000,2bhk for rent with negotiable rent,"Sector 20, Panchkula",2,2,500
12500,1 Furnished Bedroom Kitchen Sector-12A,"Sector 12A, Panchkula",1,1,1090
4250,Need roomate only for girls,"Nayagaon, Karoran",1,1,1100
25000,2 bhk owner free first floor available for rent sector 4 Panchkula,"Sector 4, Panchkula",2,2,1800
30000,2 bhk spacious first floor available for rent,"Sector 12, Panchkula",2,2,3000
9000,1 room set with kitchen ground floor for single person,"Sector 12, Panchkula",1,1,850
12000,1 room set fully furnished available for rent sector 4 Panchkula,"Sector 4, Panchkula",1,1,1000
15000,2 room set semi furnished available for rent sector 11 Panchkula,"Sector 11, Panchkula",2,1,1500
20000,2 bhk spacious accommodation available for rent sector 2 Panchkula,"Sector 2, Panchkula",2,2,1800
8500,1 room set with kitchen available for rent,"Sector 15, Panchkula",1,1,650
45000,3 bhk society flat with servant room available in Sun City Parikrama,"Sector 20, Panchkula",4,4,2250
40000,1 kanal first floor 3bhk spacious accommodation available for rent,"Sector 10, Panchkula",3,3,3000
7000,1 room semi furnished available for rent,"Peer Muchalla, Zirakpur",1,1,650
25000,2 bhk first floor owner free available for rent,"Sector 4, Panchkula",2,2,2500
20000,2 BHK FULLY FURNISHED APARTMENT AVAILABLE,"New Chandigarh, Chandigarh",2,2,1800
9500,1 room furnished without kitchen available for rent,"Sector 2, Panchkula",1,1,650
25000,3 bhk first floor available for rent sector 12 Panchkula,"Sector 12, Panchkula",3,2,1800
12000,1 room set fully furnished available for rent,"Sector 21, Panchkula",1,1,1500
8000,1 room semi furnished inTrishla Plus Homes,"Peer Muchalla, Zirakpur",1,1,650
6500,BIG ROOM FOR RENT FOR MARRIED COUPLE AND WORKING GIRLS,"Bhabat, Zirakpur",1,1,300
22000,3BHK SEMI-FURNISHED FLAT ON RENT SKYNET HOMES PATIALA ROAD ZIRAKPUR,"Patiala Road, Zirakpur",3,2,1350
24000,3BHK SEMI-FURNISHED FLAT ON RENT SUNSHINE ENCLAVE ZIRAKPUR,"VIP Road, Zirakpur",3,3,1350
32000,"3bhk fully furnished 1st floor eco 1, New Chandigarh","New Chandigarh, Chandigarh",3,3,2200
17000,Friends Enclave 01 Room with kitchen bathroom and 600 feet open area,"Furniture Market, Zirakpur",1,1,400
26000,3 bhk society flat available for rent sector 20 Panchkula,"Sector 20, Panchkula",3,2,1800
4000,Single room with attached bathroom,"Sector 19, Panchkula",1,1,200
28000,3 bhk second flat available in swastik vihar,"MDC Sector 5, Panchkula",3,2,2000
11000,1 furnished ac room available for rent sector 11 Panchkula,"Sector 11, Panchkula",1,1,850
8500,1 room set with kitchen ground floor available for rent,"Sector 10, Panchkula",1,1,850
8500,1 room set with kitchen available for rent sector 21 Panchkula,"Sector 21, Panchkula",1,1,850
50000,Builder floor 10 marla available for rent sector 21 Panchkula,"Sector 21, Panchkula",3,3,3000
6000,"Need Girl Roommate, Independent flat, it's 3bhk 1 room is available","MS Enclave, Zirakpur",3,3,1050
8000,1 bhk flat for rent for bachelor for girls only,"VIP Road, Zirakpur",1,1,150
6000,INDEPENDENT ROOMS (FURNISHED),"Ambala Chandigarh Expressway, Zirakpur",1,1,150
17000,2bhk Fully furnished flat for rent in gated society,"Dhakauli, Zirakpur",2,2,900
27000,"Club house,Swimming Pool and gym","Dhakauli, Zirakpur",4,4,2200
19000,6*6 store in parking lot,"Peer Muchalla, Zirakpur",3,3,990
18700,Newly 2bedroom drwning dining sector 15 panchkula,"Sector 15, Panchkula",2,2,2266
35000,"Newly built First floor 3bedroom drwning dining sector,4 panchkula","Sector 4, Panchkula",3,3,2769
54000,Builder floor with lift 3bhk fully furnished AC sector 17 panchkula,"Sector 17, Panchkula",3,2,2534
25000,10 Marla FF 3bedroom drwning dining sector 16 panchkula,"Sector 16, Panchkula",3,2,2766
15700,"Owner free 12 Marla FF 2room kitchen bathroom sector,7 panchkula","MDC Sector 7, Panchkula",2,1,1572
35000,3bhk Flat for rent,"New Chandigarh, Chandigarh",3,3,2565
17000,2 bhk owner free first floor available for rent,"Sector 25, Panchkula",2,2,1550
28000,3bhk Flat  Ground Floor available for rent,"New Chandigarh, Chandigarh",3,3,1850
25000,2bhk furnished flat for rent in peermuchlla,"Peer Muchalla, Zirakpur",2,2,1500
30000,2 bhk spacious first floor modular kitchen available for rent,"Sector 12, Panchkula",2,2,2500
12900,10 Marla TF 2room kitchen bathroom sector 10 panchkula,"Sector 10, Panchkula",2,1,1563
12000,1rk furnished in peermuchlla pics attched,"Peer Muchalla, Zirakpur",1,1,1000
9000,1 room set with kitchen available for rent,"Sector 12, Panchkula",1,1,1000
12500,Newly 1room kitchen bathroom fully furnished sector 12 panchkula,"Sector 12, Panchkula",1,1,907
25000,2 bhk spacious first floor owner free available for rent,"Sector 4, Panchkula",2,2,2500
8500,1 room set with kitchen available for rent,"Sector 10, Panchkula",1,1,1000
10000,One bedroom lobby kitchen bath with bed frig cupboard chimney fan,"Sector 10, Panchkula",1,1,500
12000,1 room set furnished available for rent for single person,"Sector 4, Panchkula",1,1,1000
10000,Single or Family,"Kurali Chandigarh Rd, Kharar",2,1,2200
8500,family house for rent,"Ambala Dera Bassi Expy, Dera Bassi",4,1,1000
14000,"Small family,boys, girls","Patiali Rao, Karoran",2,2,1500
14000,2bhk fully furnished,"Focal Point, Dera Bassi",2,2,1350
38000,2bhk fully furnished independent floor for rent SEC 28A,"Sector 28A, Chandigarh",2,2,1500
19000,Owner 2 BHK First Floor Sector-16,"Sector 16, Panchkula",2,2,1600
25000,2 BHK Fully Furnished Spacious Floor Sector-2,"Sector 2, Panchkula",2,2,1880
13000,Only for girls.,"MDC Sector 5A, Panchkula",1,1,1550
7000,Room available at naya gaon,"Patiali Rao, Karoran",2,1,150
3000,Room for Girl Only (sharing),"Badal Colony, Zirakpur",1,1,225
8500,Modern Studio Flat  Fully Furnished  Prime Location on VIP Road,"VIP Road, Zirakpur",1,1,500
38000,3 Bhk Fully Furnished First Floor  Like Independent Floor,"Sector 4, Panchkula",3,2,2250
40000,3 bhk 1 Kanal first floor available for rent,"Sector 10, Panchkula",3,3,2500
12000,Furnished 1 room set with kitchen available for rent,"Sector 21, Panchkula",1,1,1000
12000,1 room set furnished available for rent,"Sector 4, Panchkula",1,1,1000
14000,2 room set semi furnished available for rent,"Sector 18, Panchkula",2,1,1200
26000,3 bhk first floor available for rent from 1 July,"Sector 21, Panchkula",3,2,2000
20000,2 bhk independent set available for rent sector 2 Panchkula,"Sector 2, Panchkula",2,1,1500
15000,2 room set semi furnished available for rent,"Sector 11, Panchkula",2,1,1500
30000,2 bhk spacious first floor available for rent sector 12 Panchkula,"Sector 12, Panchkula",2,2,2000
20000,2 room set fully furnished available for rent,"Sector 12A, Panchkula",2,1,1500
9500,Drawing room one bedroom store kitchen WC,"Modern Enclave, Zirakpur",1,1,400
18000,2bhk first floor available for rent,"Sector 21, Panchkula",2,1,1800
24000,2 bedroom with attached bathroom drawing room,"Sector 4, Panchkula",2,2,2200
16500,2 bhk owner free first floor available for rent,"Sector 25, Panchkula",2,2,1850
8000,1 room furnished without kitchen for single boy only,"Sector 20, Panchkula",1,1,750
8500,1 room set unfurnished for available for rent,"Sector 10, Panchkula",1,1,1000
12000,furnished ac room available for rent,"Sector 11, Panchkula",1,1,650
22000,3 BHK First Floor Sector-8,"Sector 8, Panchkula",3,2,1899
9000,1 room set with kitchen available for rent,"Sector 12, Panchkula",1,1,1250
8000,1 room set with kitchen first floor sector 21 Panchkula,"Sector 21, Panchkula",1,1,650
24000,2bhk first floor owner free available for rent sector 4 Panchkula,"Sector 4, Panchkula",2,2,1850
24000,2 BHK Fully Furnished Floor Sector-11,"Sector 11, Panchkula",2,2,1677
24000,Only for Family,"Dhakauli, Zirakpur",3,2,1663
14000,2bhk flat semi furnished,"Sector 19, Panchkula",2,2,1350
6990,"2 room set in sector 21, panchkula @6990","Sector 21, Panchkula",1,1,1000
35000,"3 BHK Fully Furnished Flat for Rent in New CHANDIGARH 1
KM from PGI","New Chandigarh, Chandigarh",3,3,1140
12500,2BHK SEMI-FURNISHED FLAT ON RENT GBP ULTIMA BARWALA ROAD DERABASSI,"Dera Bassi-Barwala Road, Dera Bassi",2,2,1000
22000,2BHK FULLY FURNISHED FLAT ON RENT MAYA GARDEN PH3 VIP ROAD ZIRAKPUR,"VIP Road, Zirakpur",2,2,1000
6000,One Female Roomate Required Near Fouji Dhaba,"Mani Majra, Chandigarh",2,2,100
5500,Independent room for rent.,"Nayagaon, Karoran",1,1,200
29000,3BHK SEMI-FURNISHED FLAT ON RENT MOTIA ROYAL CITY ZIRAKPUR,"Ambala Chandigarh Expressway, Zirakpur",3,2,1350
31000,2BHK FURNISHED FLAT ON RENT SAVITRY GREEN 1 VIP ROAD ZIRAKPUR,"VIP Road, Zirakpur",2,2,1000
26000,2BHK FULLY FURNISHED KOTHI FLOOR ON RENT GAZIPUR ROAD ZIRAKPUR,"Gazipur, Zirakpur",2,2,1000
11500,2 bhk for rent,"Jarnail Enclave, Zirakpur",2,1,127
17000,2bhk Semi Furnished At Eastern Park,"Chandigarh Road, Ludhiana",2,2,900
6500,Floor for Rent Arora house,"Karoran 352, Karoran",1,1,450
25000,Ground Floor 2 BHK Owner Free Sector-16,"Sector 16, Panchkula",2,2,1788
6000,One Room For Rent only For boys in panchkula,"Sector 11, Panchkula",1,1,500
15000,1 Furnished Newly Built Bedroom Kitchen Sector-7,"Sector 7, Panchkula",1,1,950
13000,Independent house in sector 12-A Panchkula,"Sector 12A, Panchkula",2,1,800
11500,One bedroom attach bath kitchen furnished sector 12 and 12a panchkula,"Sector 12, Panchkula",1,1,500
30000,2bhk sector 17 fully furnished available for rent (family only),"Sector 17, Panchkula",2,2,1500
21000,2bhk available for rent VIP road Zirakpur,"VIP Road, Zirakpur",2,2,1200
20000,"4 room set indipendent home , office, boutique etc","Bagichi Het Ram Colony, Patiala",4,2,1400
17500,Fully furnished first floor two room set individual,"Parshu Ram Nagar, Ambala",2,1,700
10000,House no 713 st no 7 guru nanak nagar near guru box colony patiala,"Guru Nanak Nagar, Patiala",2,2,250
4000,Single & Double room available,"Rajpura, Nalagarh",1,1,1400
7000,GBP Astra society near Cambridge school Dera Bassi,"Gulabgarh, Dera Bassi",2,2,900
6000,Floor for rent in patiala ranjit nagar (freshly painted),"Ranjit Nagar, Patiala",2,1,111
11500,Tolet 2 Bedroom room set Near BDPS,"Lower Mall, Patiala",2,2,1100
10000,Rent for family,"Shivalik Enclave, Rupnagar",2,1,1000
10000,Rooms available for Girls PG,"Sewak Colony, Patiala",2,1,900
7000,Fully furnished for ewnt,"Judi Kalan, Baddi",1,1,150
10000,Independent house for rent,"Bank Colony, Khanna",2,2,165
4500,House for rent available,"Gulmohar Nagar, Khanna",2,1,85
4000,1st floor on rent,"Gulmohar Nagar, Khanna",1,1,650
3500,Room available for rent,"Moti Nagar, Khanna",1,1,1480
4000,Duplex available for rent(1st floor),"Ambala Cantt, Ambala",1,1,600
15000,Fully furnished portion for rent,"Gulmohar Nagar, Khanna",3,2,205
5500,House for rent in khanna,"Gulmohar Nagar, Khanna",2,2,125
30000,Well built Semi furnished house,"Dukhniwaran, Patiala",3,3,1700
19500,First floor for rent,"Urban Estate, Patiala",3,3,1600
22000,2 BHK Independent Flat for rent at Ek Onkar City,"Ludhiana - Chandigarh State Highway, Kharar",2,2,1200
5000,One room set with washroom for rent,"Aam Khas Bagh, Sirhind Fatehgarh Sahib",1,1,100
16000,House Available for rent First Floor,"Urban Estate, Patiala",2,1,2000
18500,2BHK with Car Parking For Rent,"Deonghat, Solan",2,1,750
8000,LIG House near Bus stand and NH,"Dealwal 75, Patiala",3,1,90
4200,One room set in good location,"Gandhi Colony, Rajpura",1,1,200
10000,House for rent,"Bhogpur 190, Pinjore",1,1,1200
5600,2 rooms set for rent near Mahu Naag Mandir RABAUN*SOLAN @ 5600 pm,"Rabaun, Solan",2,1,1250
11000,House for Rent,"Rattan Nagar, Patiala",2,1,960
8000,3 side open Beautiful view zero Km from Park & Vardhman Hospital,"Urban Estate, Patiala",2,1,1000
8000,Neat and clean home,"Jagtar Nagar, Patiala",2,3,105
19000,2BHK FLAT AVAILABLE  IN SOLAN WITH BREATHTAKING VIEW.,"Deonghat, Solan",2,2,900
14000,"Fully Furnished 2 BHk First Floor for Rent Ac,Refrigerator,Bed& Wardro","Housing Board Colony, Ambala",2,1,1750
9000,2 BHK FOR RENT,"Old Rajpura, Rajpura",2,1,400
8500,House for rent near you,"Ghatiwala, Pinjore",2,2,900
6000,"House for Rent in Ghuman Nagar B Near Aman Nagar,DCW","Ghuman Nagar, Patiala",2,1,800
6000,Room Only for girls,"Basant Vihar, Rajpura",1,1,1900
10000,Ground floor newly buildup owner house on suitable price .,"Ludhiana - Chandigarh State Highway, Kharar",2,1,500
18000,3 BHk fully furnished walk in distance from City Mall,"Hirabagh, Patiala",3,2,1800
30000,Civil Lines 400 sq yards independent house for rent,"Civil Lines, Patiala",3,4,2500
18000,"i want to give my apartment for rent, fully furnished.","Bank Colony, Khanna",3,1,600
18500,Fully furnished,"Bank Colony, Khanna",2,1,1400
10000,1st floor 2 room set with furniture,"Friends Colony, Patiala",2,1,900
6000,Single and duble person only male employee,"Palika Vihar, Ambala",1,1,100
17500,Good indipendent hiuse,"Thapar University, Patiala",3,2,1850
4200,Singh Room set Near PC cambridge school Baddi,"Housing Board Colony Phase 1 & 3, Baddi",1,1,250
9000,"air conditioner,refrigerator,attached bathroom with comple furniture..","Dhakansu Kalan, Rajpura",1,1,600
5000,Newly built house for rent,"Ambala Cantt, Ambala",1,1,100
7600,Near Elofic Factory Chowkiwala Bharatgarh Road,"Rajpura, Nalagarh",2,1,500
7000,02 Rooms for rent,"Old Town, Ambala",2,1,650
22000,Furnished 2 room set for rent at Jatoli/Kothon,"Kawgri, Solan",2,1,1200
12000,Independent house,"Jandli, Ambala",3,2,900
5000,Newly Built  PG Near Desh Bhagat University for Girls & Working Women,"Allahdadpura, Amloh",1,1,275
8000,1st floor for rent,"Basti Lalpura, Ambala",2,3,1700
9000,"2 room set + kitchen + washroom + parking, single room also available","Damonwala, Barotiwala Industrial Area",2,1,150
5000,Room for rent,"Ward 2, Morinda",1,1,900
16000,Independent House For Rent,"Professor Colony, Patiala",2,2,2000
15000,2 bed room kitchen lobi AC almira bed fan RO ect,"Model Town, Ambala",2,1,1400
6000,Independent one room set for rent for boys,"Urban Estate, Patiala",1,1,1800
20000,4BHK Modern house Available for rent.,"Bank Colony, Khanna",4,2,1800
4500,2 single room available nd 1 two room set available,"Shivalik Nagar, Jharmajri EPIP Phase 1",2,1,340
5500,Furnished seperate single room for rent,"Gian Colony, Patiala",1,1,300
9000,For rent available,"Gulmohar Nagar, Khanna",3,2,140
6500,2bhk on rent,"Gulmohar Nagar, Khanna",2,1,135
20000,Big portion of 3bhk house for rent,"Gulmohar Nagar, Khanna",3,3,180
10000,1st floor on rent,"Gulmohar Nagar, Khanna",3,2,155
11500,2 bed rooms set..2 bathrooms..lobby..back yard..house stor.washing ar,"Anand Nagar, Patiala",2,2,1500
14000,2 bhk for rent first floor,"Sector 10, Ambala",2,2,1426
1500,One labour room,"Thapar University, Patiala",1,1,10
12500,Beautiful house for rent first floor( Rani baag),"Bitna, Pinjore",3,2,1850
5700,House available for Rent in Vashisht Nagar near PNB Bank Babyal,"Ambala Cantonment, Haryana",2,1,126
5500,Room for rent,"Basant Vihar, Rajpura",1,1,250
9500,"2 Bedrooms, Beautiful Lobby with open Kitchen,1 bathroom,1 store","Hassanpur Prohtan, Patiala",2,1,150
17000,House Available for Rent in urban Estate,"Urban Estate, Patiala",2,1,2300
20000,House for Rent in Urban Estate,"Urban Estate, Patiala",3,2,2000
4500,One room set,"Old Officer Colony, Ambala",1,1,40
15000,"2 BHK First Floor House for Rent – SST Nagar, Patiala ₹15,000","Sundar Nagar, Patiala",2,2,800
2500,Roommate required,"Saidpura 10, Dera Bassi Industrial Area",1,2,1000
15000,"2BHK, 1st Floor House for Rent, Sharda Nagar, Jalbera Road","Ratangarh, Ambala",2,2,2100
20500,good locality,"Ludhiana - Chandigarh State Highway, Kharar",2,2,1060
10000,"AC 2 Room Set Available For Rent Near Thapar Collage, Patiala","Anand Nagar, Patiala",2,1,430
6000,Newly homenearby state hywayes,"Sanour, Patiala",2,1,750
3500,Ambika homes,"Beli Dayour 153, Bagbania Industrial Area",1,1,78
20000,Newly build House 1st Floor for Rent ( Semi-Furnished ),"Ambala Cantt, Ambala",3,2,266
10100,1bhk/2room set available for rent,"Ambala Sadar, Ambala",1,1,891
7500,Rent house,"Adalat Bazar, Patiala",2,1,15
5500,Furnished One room set,"Mehar Singh Colony, Patiala",1,1,50
8000,For rent room set,"Ekta Vihar, Ambala",2,1,100
5500,Need renters,"Abchal Nagar, Patiala",1,1,750
3000,To let one room set,"Karpalpur 143, Nalagarh",1,1,1800
10000,House for rent,"Badshahi Bagh, Ambala",1,2,208
3500,Two room set available near to SALOGRA .. On heritage park road 1.5 km,"Bacher, Solan",2,1,1500
9000,3 BHK Flat for Rent – Students Preferred,"Ludhiana - Chandigarh State Highway, Kharar",3,3,600
6000,Two Room set for Rent in dattowal nalagarh,"Bhumian 133, Nalagarh",2,1,1600
6000,1 bhk room set semi furnished,"Kawgri, Solan",1,1,800
7000,Room rent Ropar,"Basant Nagar, Rupnagar",2,1,1400
12500,Gulab Nagar  home for rent  200gaj,"New SBS Colony, Rajpura",2,2,1800
12000,First floor available for rent at Upkar Nagar,"Upkar Nagar, Patiala",3,1,2500
17500,3bhk newly builed apartment,"Daliml Vihar, Rajpura",3,2,1300
3500,One Room Set for rent at HIMUDA Colony Mandhala Near Barotiwala,"Barotiwala, Barotiwala Industrial Area",1,1,150
6200,One independent one bhk is available,"Punjabi Bagh, Ambala",1,1,1200
2500,Room rent available 2500pm,"Guru Ki Nagri, Mandi Govindgarh",1,1,250
27000,Fully furnished 2bhk flat for rent,"Khali, Dagshai",2,2,1500
7000,1 room hall kitchen,"Professor Colony, Patiala",1,1,1000
15000,Ekta avenue colony  Anand Nagar b patiala,"Anand Nagar, Patiala",3,2,12
4500,Room rent available 2 rooms 4500 per month,"Katcha Shanti Nagar, Mandi Govindgarh",2,1,250
4000,Room patner,"Amar Puri Colony, Lalru",1,1,600
5500,"1BHK, Ashok Nagar,Ambala Cantt","Ashok Nagar, Ambala",1,1,1100
5000,"Two room set with bathroom , kitchen and store.","Subhash Nagar, Mandi Govindgarh",2,1,800
27000,Independent House,"Sector 9, Ambala",3,3,250
3500,One room seprate kitchen and bathroom with wifi,"Rathpur Colony, Pinjore",1,1,500
28000,Flat for rent patiala heights,"Urban Estate, Patiala",3,3,1700
12000,FULLY FURNISHED INDEPENDENT,"Urban Estate, Patiala",2,1,100
7000,One Room set  at   FF Furnished fully for R bookent        for Rent,"Jagtar Nagar, Patiala",1,1,700
5500,Fully furnished room for rent,"Ghuman Nagar, Patiala",1,1,100
20000,"3 bedroom and 3 bathroom, bachelors are allowed","Chamar Majra, Ambala",3,3,300
10000,Three bedroom available for rent in kothi,"Aam Khas Bagh, Sirhind Fatehgarh Sahib",3,2,1300
10500,"Two Room Set at Vijay Nagar, Dayal Bagh , Ambala Cantt","Shiv Pratap Nagar, Ambala",2,1,1350
7500,Semi furnished 1bhk Room attached kitchen and washroom near bus stand,"Ambala Cantt, Ambala",1,1,250
12000,Complete 2bhk for rent,"Housing Board Colony, Kalka",2,2,1350
10000,3Bhk House for Rent Near Main Road Model Town,"Shiv Shakti Colony, Pinjore",3,2,350
9499,Independent 2 BHK WITH CAR PARKING AND LOBBY,"Nikoowal 142, Nalagarh",2,1,900
9000,Newly built 2 B.H.K(Semifurnished Home) for rent for small family,"Dashmesh Colony, Mandi Govindgarh",2,1,1000
13000,Premium Furnished Room with Attched Bath  Puda Enclave Near Thapar,"Tripuri, Patiala",1,1,1000
8000,One room set,"Amravati Enclave, Pinjore",1,1,250
4500,One room with attached washroom one kitchen,"Vijay Nagar Village, Patiala",1,1,500
6000,One room 15*15 Floor tiles one bed with mattress Almira Drawer setty,"Vijay Nagar Village, Patiala",1,1,450
6000,1 BHK available for girls in Tripuri patiala,"Tripuri Town, Patiala",1,1,200
10000,Fully Furnished 2 BHK Near Mall Road  Bachelors Allowed  Sunny & Air,"Sarita Sangam, Solan",2,1,650
8000,Durganagar near gurudwara ambala city,"Singanwala, Ambala",2,1,668
7800,"Pg For Girls, Fully Furnished, Ac Rooms With Meal, Near Leela Bhawan,","Bank Colony, Patiala",2,2,200
5000,2 room set,"Choura Village, Patiala",2,1,12
7000,Fully Furnished Private Room available -bachelors only. Chitkara Uni.,"Gandhi Colony, Rajpura",1,1,131
12500,"2BHK ,2ND FLOOR, ECO GREEN 1,GBP, DERABASSI","Gulabgarh, Dera Bassi",2,2,800
12000,Fully furnished House for rent,"Partap Nagar, Patiala",1,1,1200
6000,Room for rent,"Dattowal, Nalagarh",2,2,1000
9000,"Big Hall, for Yoga,coaching,office/godown","Bishan Nagar, Patiala",1,1,1300
9000,3 BHK flat for rent fully furnished,"Prem Nagar, Lalru",3,1,1000
7000,New construction,"Jandli, Ambala",2,1,700
3600,Room for rent,"Dattowal, Nalagarh",1,1,100
7000,Room for rent (Fully furnished),"Ghuman Nagar, Patiala",1,1,700
